X1,X6,X7,X8,X9,X10,X11,X18,X19,Y
270000,0,0,0,-2,-2,-2,1000,0,0
200000,1,-1,-1,-1,-1,-1,8394,4927,0
50000,0,0,0,0,0,0,2040,2766,0
350000,-1,-1,-1,-2,-2,-1,10530,0,0
160000,-2,-1,-1,0,-1,-1,5156,1089,1
80000,-1,-1,-1,-1,-1,-1,4641,2290,0
290000,2,0,0,0,0,0,13000,10200,1
270000,-1,-1,-1,0,0,0,475,5691,0
80000,-1,-1,-1,-1,2,-1,13647,8314,0
50000,0,0,0,0,0,0,1300,1100,0
30000,-2,-1,-1,-1,-1,-2,2687,8765,0
30000,1,-1,-1,-2,-2,-2,780,0,1
90000,-1,0,0,0,0,0,15155,5485,0
160000,-1,-1,-1,-1,-1,-1,3757,30348,0
80000,0,0,0,0,0,0,4000,2374,0
50000,0,0,0,0,0,0,2200,1600,0
20000,0,0,0,0,0,2,1600,1300,0
220000,1,-2,-2,-2,-2,-2,0,0,1
210000,-1,-1,2,-1,-1,-1,23776,0,1
130000,0,0,0,0,0,0,6700,6000,0
260000,-1,-1,0,0,-1,-1,23194,50000,0
230000,0,0,0,-1,0,0,5000,5000,0
160000,0,0,0,0,0,0,4000,3924,0
50000,0,0,0,0,0,0,1127,1074,0
80000,0,0,0,0,0,0,2145,1844,0
110000,0,0,0,0,0,0,2681,2724,0
200000,0,0,0,0,0,0,5090,5014,0
360000,0,0,0,0,0,0,9429,8738,0
210000,1,-2,-2,-2,-2,-2,0,0,0
80000,2,0,0,0,0,0,3249,3000,0
300000,-1,-1,2,0,-1,-1,10000,0,1
310000,0,0,0,0,0,0,1426,1379,0
30000,-1,-1,-1,-1,-1,-1,390,390,1
170000,0,0,0,0,0,0,1323,1196,0
140000,2,2,2,0,0,2,3007,0,0
180000,1,-2,-2,-2,-2,-2,0,0,0
50000,1,2,2,2,2,2,0,2700,0
50000,0,0,0,0,0,-2,1351,1500,0
110000,0,0,0,0,2,0,2000,5000,0
450000,-2,-2,-2,-2,-2,-2,9120,8528,0
200000,-1,-1,-1,-1,-1,-1,390,390,0
220000,0,0,-1,-1,-1,-1,1006,32906,0
360000,0,0,-2,-2,-2,-1,0,0,1
50000,0,0,0,0,0,0,2000,1684,0
40000,2,2,0,0,0,0,0,1435,0
190000,1,2,2,2,2,2,6000,5000,0
150000,0,0,0,0,0,0,2100,1200,0
200000,1,-2,-2,-2,-1,-1,0,0,0
270000,0,0,0,0,0,0,5000,5000,0
60000,0,0,0,0,0,0,2018,1900,0
200000,0,0,0,0,0,0,3315,3088,0
150000,0,0,0,0,0,0,3000,3000,0
180000,-1,-1,-1,-1,-1,-1,0,1000,0
90000,0,0,-2,-2,-2,-2,0,0,0
360000,1,-2,-2,-2,-1,-1,0,0,0
90000,-1,-1,-2,-2,-2,-2,0,0,0
20000,0,0,0,0,2,0,1237,1249,0
70000,0,0,0,0,0,0,2600,1800,0
230000,-1,-1,-1,-1,-1,-1,660,660,0
30000,0,0,0,0,0,0,1465,2000,0
200000,-1,-1,-1,-1,-1,-1,7193,3855,0
100000,-1,-1,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,2,2000,2000,0
20000,0,0,0,0,0,-2,1155,1000,0
210000,-2,-2,-2,-2,-2,-2,0,0,0
110000,0,0,0,0,0,0,4086,1428,0
20000,-1,-1,-1,-1,-1,-2,228,0,0
50000,0,0,0,0,0,0,1107,1000,0
50000,0,0,0,0,0,0,1362,1294,0
400000,-1,-1,-1,-1,-1,0,1981,4521,0
170000,0,0,0,0,0,0,3000,3000,0
280000,0,0,0,0,0,0,6900,6867,0
130000,0,0,0,0,-2,-2,2500,1000,0
210000,0,0,0,0,0,0,5000,5000,0
370000,0,0,0,0,0,0,20000,13000,0
30000,0,0,2,0,0,0,3200,0,0
150000,1,-1,-1,-2,-2,-2,5180,5000,0
60000,2,0,0,-2,-2,-2,1027,0,1
80000,0,0,0,0,0,0,3100,2586,0
280000,2,2,2,2,2,2,0,15000,1
20000,8,7,6,5,4,3,0,0,0
270000,-2,-2,-2,-2,-2,-2,0,1100,0
240000,0,0,-1,-1,-1,-1,1000,7816,0
20000,0,0,0,0,0,0,1300,1301,0
450000,1,-2,-2,-1,-1,-2,0,200,1
10000,0,0,0,0,0,0,2500,1145,0
280000,-2,-2,-2,-2,-2,-2,3597,5672,1
290000,0,0,0,0,-1,-1,2000,1300,0
190000,0,0,0,0,0,0,2500,2000,1
80000,0,0,0,0,0,-1,4500,2011,0
280000,-1,2,-1,-1,0,-1,0,1179,0
160000,-2,-2,-2,-2,-2,-2,8106,12431,0
90000,0,0,0,-1,-1,-1,3114,0,1
140000,-1,-1,-1,-2,-2,-1,40000,0,0
50000,0,0,0,0,0,-1,1300,1000,0
40000,0,0,0,2,2,2,2000,4110,0
130000,0,0,0,0,0,0,5540,4403,0
70000,0,0,0,0,0,2,3011,3095,0
30000,0,0,0,0,0,0,1500,1387,0
100000,1,2,2,2,2,2,8200,0,0
20000,2,2,2,0,0,0,2000,500,1
30000,2,-1,2,2,2,2,33000,33000,0
20000,0,0,0,0,0,0,1541,1248,1
100000,2,0,0,0,0,0,3600,3800,1
30000,2,2,7,7,7,6,0,0,1
320000,0,0,0,0,0,0,4520,5050,0
90000,2,2,2,2,2,2,0,2900,1
190000,2,2,2,2,2,2,15000,6600,1
200000,0,0,0,0,0,0,52129,30000,0
300000,-1,-1,-1,-1,0,-1,1087,4355,0
30000,-1,0,0,-2,-2,-2,1283,7024,0
110000,0,0,0,0,0,0,1532,2000,0
230000,-2,-2,-2,-2,-2,-2,0,1024,0
230000,0,0,0,0,-2,-2,1250,1000,0
310000,0,0,0,0,0,0,8000,6000,0
320000,0,0,0,0,0,0,10000,10000,0
360000,-1,-1,-1,0,-1,-1,0,177671,0
20000,-1,-1,-1,0,0,0,0,732,1
170000,0,0,0,0,0,0,7500,6000,0
140000,0,0,0,0,0,0,4310,5913,0
80000,0,0,0,0,0,0,1853,1700,0
150000,0,0,0,-1,-1,-1,20000,30000,0
170000,-1,2,2,-2,-2,-2,0,0,0
200000,2,0,0,0,0,0,6163,4530,1
70000,0,0,2,0,0,2,5800,0,0
320000,-2,-2,-2,-2,-2,-2,500,431,0
150000,-2,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,-1,0,0,1267,1553,0
90000,-1,2,2,-2,-2,-2,0,0,0
280000,-2,-2,-2,-2,-1,0,41346,52110,0
300000,0,0,0,0,2,-1,1655,1797,0
400000,-2,-2,-2,-2,-1,-1,8235,0,0
200000,-1,-1,-1,-1,-1,-1,105,105,0
10000,0,0,0,0,-2,-2,2000,1036,1
50000,1,3,2,0,0,0,0,0,1
30000,1,2,4,3,2,2,4600,0,0
50000,-1,0,0,0,0,0,1500,2000,1
50000,1,2,0,0,0,0,2500,2500,0
30000,1,2,2,2,2,2,0,1970,0
20000,0,0,-1,2,0,0,1000,688,0
20000,0,0,0,0,0,0,1441,1400,0
50000,0,0,0,0,0,0,1611,2000,0
30000,0,0,0,0,0,0,1755,1500,0
360000,1,2,-1,0,-1,-1,0,3828,0
170000,1,-1,-1,-2,-2,-1,1690,0,0
400000,-2,-2,-2,-2,-2,-2,770,667,0
50000,0,0,0,0,0,0,1613,2000,0
160000,0,0,0,0,0,0,4000,4000,0
70000,0,0,0,0,0,0,2382,2025,1
150000,1,-2,-2,-2,-2,-2,0,0,0
80000,0,0,0,0,0,0,3000,3413,0
30000,0,0,2,0,0,0,5300,0,0
10000,0,0,0,0,0,0,2000,1000,1
180000,1,-1,-1,-1,-1,-1,3338,3333,0
320000,-1,-1,-1,-1,-1,-1,13942,4022,0
80000,0,0,0,2,2,2,2000,2338,0
10000,0,0,0,2,0,0,1400,1700,1
360000,-1,-1,-1,0,-1,-1,4484,19623,0
450000,-2,-2,-2,-2,-2,-2,2582,0,0
330000,0,0,0,0,-1,-1,90000,3000,0
60000,-1,2,-1,-1,2,2,0,500,1
50000,0,0,0,0,0,0,1234,2000,0
200000,0,0,0,0,0,0,6000,5000,0
120000,1,2,-1,-1,-2,-2,0,621,0
160000,-1,-1,-1,-1,-1,-1,316,0,0
110000,0,0,0,0,0,0,2306,2111,0
70000,-2,-2,-1,0,0,0,1041,18862,0
150000,0,0,0,0,0,0,4000,4032,0
610000,0,0,0,0,0,0,6540,2100,0
110000,0,0,0,0,0,0,4346,4075,0
80000,2,0,0,2,0,0,3000,4790,1
170000,0,0,0,0,0,0,4380,3000,0
110000,-1,-1,-1,-1,-2,-2,2007,3796,0
140000,0,0,0,0,0,0,2115,2004,0
70000,0,0,0,2,0,0,3000,4000,0
260000,-2,-2,-2,-2,-2,-2,10000,3000,0
170000,0,0,0,0,0,0,2000,2000,0
50000,0,0,0,0,0,0,1221,2000,0
300000,0,0,0,0,0,0,11000,12000,1
150000,2,-1,-1,-1,-1,-1,390,390,1
50000,8,7,6,5,4,3,0,0,1
50000,1,-2,-1,0,0,0,0,1756,0
90000,2,0,0,0,0,-1,4000,3258,0
50000,0,0,0,0,0,0,2100,1227,1
500000,-1,0,0,0,0,0,4006,2383,0
470000,-1,0,0,-1,-1,-1,1005,1000,0
230000,0,0,0,0,0,0,5600,5700,0
140000,0,0,-1,-1,0,0,2000,16025,0
230000,2,0,-1,-1,-1,-1,1222,1837,1
420000,0,0,0,0,-1,-1,1509,1067,0
30000,0,0,0,0,0,0,1564,1800,0
50000,1,2,0,0,0,2,1300,1400,1
140000,-1,-1,-2,-1,-1,-2,0,0,0
260000,-1,-1,-1,-1,-1,0,67650,6000,0
90000,-1,2,-1,-1,-1,-2,0,3509,0
240000,0,0,0,0,0,0,10000,11000,0
510000,-1,0,0,0,0,-1,1117,4560,0
110000,0,0,0,0,0,0,2460,2000,0
210000,-1,-1,-1,0,0,0,3738,7526,0
220000,-1,-1,-2,-2,-2,-2,0,0,0
200000,-2,-2,-2,-2,-2,-2,4266,1667,0
360000,-1,-1,-1,-1,-1,-1,15206,15032,0
260000,-1,-1,-1,-1,-1,-1,316,316,0
20000,0,0,0,0,0,0,1174,1149,0
120000,0,0,0,0,0,0,5498,5500,0
50000,-1,2,-1,-1,-1,-2,39,32013,0
60000,1,2,0,0,0,0,0,8000,0
200000,-2,-2,-2,-2,-1,-1,16244,1963,0
20000,-1,-1,-1,-1,-2,-1,1261,451,0
50000,2,0,0,-1,0,-1,2500,3000,1
50000,1,-2,-1,-1,-1,2,0,190,0
230000,0,0,2,2,2,0,5000,0,0
50000,-1,-1,2,-1,-1,-1,2184,5,0
100000,2,2,2,2,2,2,3790,3200,1
210000,1,-2,-1,-1,-2,-2,0,2490,1
230000,0,0,0,0,2,0,2630,2614,1
500000,1,-2,-2,-2,-2,-2,22157,0,0
370000,-1,-1,-1,-1,-1,-1,328,0,0
230000,-1,-1,-1,-1,0,0,200,1950,0
80000,0,0,0,0,0,0,1284,1047,0
60000,-1,0,0,0,-2,-2,5000,1033,0
30000,1,2,2,0,0,0,1800,0,0
70000,1,-1,-1,-1,-2,-1,600,19,0
410000,-1,-1,-1,-2,-2,-2,5400,0,0
280000,1,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,0,0,0,2320,1282,0
100000,0,0,0,0,0,0,2800,2700,0
230000,-2,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,-1,-1,-2,1372,1275,0
100000,2,2,2,2,2,0,3164,800,0
210000,0,0,0,0,0,0,2000,2000,0
400000,-1,-1,-1,-1,-2,-1,13032,1290,0
20000,4,3,2,0,0,0,0,0,1
50000,-1,-1,-1,-1,0,0,780,0,0
230000,-1,-1,-1,-2,-2,-2,6666,0,0
220000,0,0,0,-2,-2,-2,3050,0,0
300000,0,0,0,0,-2,-1,1713,1000,0
80000,1,-1,2,-1,-1,-1,6861,11,0
20000,0,0,2,2,2,2,2400,1600,1
190000,0,0,0,0,0,2,1750,1720,0
160000,0,0,0,0,0,0,35888,1325,0
120000,0,0,2,0,0,0,8100,0,0
700000,0,0,0,0,-2,-1,5000,10000,0
140000,1,-2,-2,-2,-1,-1,0,0,0
300000,-1,0,0,0,0,-1,2000,3000,0
120000,1,2,2,2,2,2,3000,2700,1
280000,0,0,2,0,0,0,20300,0,0
70000,2,2,0,0,0,0,0,2100,1
20000,-1,-1,-1,-1,-1,2,507,3042,0
150000,-1,-1,-1,-1,-1,-1,2605,4590,0
60000,0,-1,0,0,0,0,4147,19435,0
200000,-1,-1,-1,-1,0,-1,0,390,0
50000,1,2,0,0,0,0,2000,2233,1
150000,-1,0,0,2,0,0,5085,4000,0
20000,0,0,0,0,0,0,1410,1200,0
40000,0,0,0,0,0,0,2000,1500,1
170000,1,-1,-1,-1,-2,-2,7042,2986,0
50000,1,2,0,0,0,2,0,1400,0
10000,0,0,0,0,2,2,1167,1022,0
200000,-1,-1,-1,-1,-2,-1,199646,720,0
50000,0,-1,-1,0,0,0,2360,49325,0
320000,-1,0,0,-1,0,0,2000,1000,0
20000,8,7,6,5,4,3,0,0,0
470000,0,0,0,0,-1,0,3001,4005,1
230000,-1,-1,-1,0,0,0,0,13013,0
20000,0,0,0,0,0,-2,2000,2000,0
30000,-1,-1,-1,-1,-1,-1,2487,0,1
80000,2,2,2,2,2,2,1600,1100,0
110000,0,0,0,0,0,0,1600,1300,0
420000,0,0,0,0,0,0,30000,10575,0
500000,1,-2,-2,-2,-2,-2,0,0,1
80000,1,2,0,0,0,0,2000,2201,0
350000,0,0,0,0,0,0,3039,2047,0
30000,-2,-2,-2,-2,-2,-2,0,0,0
110000,1,-2,-2,-2,-2,-1,0,0,1
500000,0,0,0,0,0,0,25000,50000,0
490000,-1,-1,-1,-1,-1,0,4738,2803,0
300000,-2,-2,-2,-2,-2,-2,0,0,0
50000,2,0,0,2,0,0,3700,3700,1
150000,4,4,4,3,2,0,6500,0,1
80000,-1,2,-1,0,0,0,0,15400,0
40000,0,0,0,2,2,6,2000,4000,0
30000,1,2,2,0,0,0,2500,0,0
50000,0,0,-2,-2,-2,-2,500,0,0
140000,0,0,0,0,0,0,2100,2027,0
50000,0,0,0,0,0,0,2000,3000,0
30000,-2,-2,-2,-2,-2,-2,1333,2256,0
40000,0,0,2,2,2,2,3400,1500,1
100000,2,2,2,2,2,2,2200,2000,1
130000,0,0,0,0,0,0,7000,5151,0
20000,0,0,0,0,0,0,1482,1400,0
50000,-2,-2,-2,-2,-2,-2,0,0,0
260000,-2,-2,-1,0,0,0,3552,38836,0
30000,2,2,7,7,7,7,0,0,1
10000,0,0,0,0,0,0,2330,2200,0
200000,0,0,0,0,0,0,1739,1756,0
30000,0,0,0,0,0,0,1484,1436,0
180000,0,0,0,-2,-2,-2,6000,0,0
100000,0,0,-2,-2,-2,-2,0,0,0
140000,0,0,0,0,0,0,3000,6000,0
290000,0,0,0,0,0,0,12012,12012,0
20000,0,0,0,0,0,0,1265,1277,0
80000,0,0,0,0,0,0,2000,2000,0
500000,-2,-2,-2,-2,-2,-2,8351,2340,0
180000,-1,-1,-1,-1,-1,-1,3310,7228,0
20000,-1,-1,-1,-1,-1,-1,0,390,0
30000,0,0,0,0,0,2,1800,1512,0
150000,0,0,0,0,0,0,6000,6000,0
280000,-1,-1,-1,-1,-1,-1,5174,1078,0
50000,0,0,0,-1,0,0,1800,1775,0
20000,2,0,0,0,0,2,1300,1300,0
200000,-1,-1,-1,0,0,0,0,11663,0
210000,1,-2,-2,-2,-2,-2,0,0,1
230000,0,0,0,0,0,0,8750,7470,0
50000,0,0,0,0,0,0,1988,1989,0
50000,0,0,0,0,0,0,2930,1447,1
70000,0,0,0,0,0,0,3000,2700,0
310000,-2,-2,-2,-2,-2,-2,1300,1000,0
180000,-1,-1,-1,-1,-1,-1,13476,3173,0
90000,0,0,0,0,0,2,1454,1384,0
390000,0,0,0,0,0,0,8046,5150,0
150000,-1,-1,-1,-1,-1,-1,340,618,0
400000,1,1,1,2,0,0,3019,5014,0
80000,0,0,0,0,0,-2,1259,1035,0
320000,0,0,0,0,0,0,6048,6371,0
240000,-1,-1,-2,-2,-2,-2,0,0,1
200000,-2,-2,-2,-2,-2,-2,100,100,0
110000,1,2,2,2,3,2,4500,0,1
170000,2,2,2,2,2,2,5600,0,1
90000,0,0,0,0,2,0,1212,1221,1
200000,-1,-1,0,-1,-1,-1,11496,1011,0
360000,-2,-1,-1,-2,-2,-2,2500,0,0
140000,-1,-1,-2,-1,0,0,0,0,0
220000,0,0,0,0,0,0,10000,3900,0
100000,0,0,-2,-2,-2,-2,0,0,0
80000,2,0,0,0,2,2,2200,2200,0
30000,-1,-1,2,0,-1,2,3136,0,0
50000,2,2,2,-1,2,2,2300,0,1
120000,0,0,0,0,0,0,1500,1000,0
50000,0,0,0,0,0,0,3000,1500,0
360000,0,-1,0,-1,-1,-1,27465,50154,0
90000,2,2,2,2,0,0,8300,2400,0
500000,-1,0,0,0,0,0,25016,20018,0
140000,0,0,0,0,0,0,3000,3000,0
30000,0,0,2,0,0,0,7900,0,0
70000,0,0,0,0,0,0,1352,1600,0
200000,-2,-2,-2,-2,-2,-2,0,0,0
350000,0,0,0,0,0,0,2087,1989,0
120000,1,-2,-2,-2,-2,-2,0,0,1
240000,0,0,0,0,0,0,16044,15087,0
90000,0,0,0,0,0,0,6000,5000,0
260000,1,-2,-2,-2,-1,-1,0,0,0
50000,0,0,0,2,0,0,1800,4400,0
110000,0,0,0,0,0,0,4980,5124,0
20000,-1,-1,2,-1,0,-1,796,0,0
30000,0,0,0,0,0,0,1767,1700,0
180000,-2,-1,2,2,-2,-2,3500,0,1
20000,0,0,0,0,0,0,1122,1500,0
50000,0,0,0,0,0,0,1896,1656,0
180000,-2,-2,-2,-2,-2,-2,21197,11936,0
200000,-2,-2,-2,-2,-2,-2,4034,945,0
260000,0,0,0,0,0,0,2500,4000,0
320000,-1,-1,-1,-1,0,-1,3465,84440,1
160000,2,2,-1,-1,-1,-1,0,874,1
30000,2,0,0,2,2,2,1500,3000,1
50000,0,0,0,0,0,0,1314,1147,0
50000,0,0,0,0,-2,-2,2000,1000,0
90000,0,0,0,0,0,0,10000,2600,0
240000,1,2,-1,-1,0,-1,0,6938,0
180000,1,2,2,2,0,0,0,3000,1
200000,-1,-1,-1,-1,-1,-1,10190,10190,0
50000,0,0,0,0,0,2,1900,1428,0
50000,-1,-1,-1,-1,-1,-1,1261,1261,0
330000,-1,-1,-1,-1,0,-1,3523,0,0
80000,2,2,5,5,4,3,0,0,1
50000,-2,-2,-2,-2,-2,-2,3955,2124,0
360000,0,0,-1,-1,-1,-1,1000,1004,0
240000,0,0,0,0,0,0,8131,8123,0
50000,0,0,0,0,0,0,2169,2210,0
470000,0,0,0,0,0,0,40012,10020,0
160000,-1,2,-1,-1,-1,-1,0,2125,0
30000,-1,0,0,0,0,-2,2011,2211,1
80000,0,0,0,0,0,0,3700,3400,0
500000,-2,-1,-1,0,0,0,29987,104279,0
180000,-1,-1,-1,-1,-1,0,2833,2015,0
110000,-1,-1,-1,-1,-1,0,2151,2161,0
160000,0,-1,0,0,2,2,15315,15000,0
210000,0,0,0,0,0,0,1325,1074,0
200000,-1,0,0,-1,0,-1,1120,1024,1
350000,-1,-1,-1,0,0,0,33891,16267,0
250000,-1,-1,-1,0,-1,-1,0,8348,1
380000,1,2,2,-2,-2,-2,39,0,1
30000,-1,-1,-1,-1,0,-1,396,396,0
200000,0,0,0,0,0,0,3000,2000,0
30000,-1,0,0,0,0,0,1600,1500,0
50000,0,0,-1,-1,0,0,3027,3858,0
500000,0,0,0,0,0,0,20007,20026,0
30000,1,-2,-1,-1,-1,-2,0,1310,0
220000,-1,-1,0,-1,-1,-1,4102,1111,0
20000,0,0,0,-1,0,0,3000,5000,0
180000,0,0,0,0,-1,-1,2000,1000,0
300000,-1,0,0,-1,0,0,20979,5000,1
130000,0,0,0,0,0,0,7010,6657,0
180000,2,2,2,2,2,0,2710,0,1
150000,-2,-2,-2,-2,-2,-2,8589,2500,0
140000,0,0,0,0,0,0,5000,3500,1
50000,0,0,0,0,0,0,2100,2000,0
20000,1,2,2,0,0,0,2000,28,1
180000,-1,-1,-1,-1,-1,-1,662,0,0
180000,0,0,0,0,0,0,1126,4081,1
150000,-1,0,0,0,2,0,5500,5500,0
70000,0,0,0,0,0,0,3000,2190,0
30000,8,7,6,5,4,3,0,0,0
500000,-2,-2,-2,-2,-2,-2,81690,18225,1
60000,0,0,0,0,0,0,3000,4506,0
50000,-2,-2,-2,-2,-2,-2,2500,1289,0
130000,1,-1,-1,-2,-1,-1,6433,2,1
260000,-2,-2,-2,-1,-1,0,6067,10000,0
380000,-2,-2,-2,-2,-2,-2,0,0,0
360000,2,2,2,2,2,2,10792,0,0
50000,1,2,2,0,0,0,2100,0,0
50000,0,0,2,-1,0,0,7876,161,0
260000,-1,2,2,-1,-1,-2,0,291,1
80000,0,0,0,0,0,0,2200,2200,0
360000,0,0,0,0,0,-2,7004,1793,1
290000,1,-2,-2,-2,-2,-2,0,0,1
200000,-2,-2,-2,-2,-2,-2,0,0,0
140000,0,0,0,0,2,2,1600,1600,0
360000,1,-2,-2,-2,-2,-2,0,0,1
50000,-1,-1,-1,0,-1,-1,0,780,1
120000,2,2,0,0,0,0,0,5000,0
100000,0,0,0,0,-1,-1,3320,5000,0
200000,0,0,0,0,0,0,5000,2000,0
90000,-1,-1,-1,-1,-1,-1,0,2806,0
360000,1,-2,-2,-2,-2,-2,0,0,1
150000,-2,-2,-2,-2,-2,-2,9664,3420,1
140000,-1,-1,-1,-1,-1,-1,2024,1522,0
200000,-1,-1,-1,-2,-2,-1,4077,0,0
170000,0,0,0,0,0,0,6700,6800,0
30000,0,0,4,3,2,0,5500,0,0
80000,0,0,-2,-2,-2,-2,0,0,0
280000,0,0,0,0,0,2,8833,12005,0
410000,-1,-1,2,2,-2,-2,2051,5,0
450000,-1,0,-1,-1,-1,-1,30323,10973,0
80000,0,0,0,0,0,0,2000,2000,0
360000,0,0,0,0,-2,-2,10125,13092,0
130000,0,0,0,0,0,0,5000,4400,0
160000,0,0,0,-1,-1,-1,9155,0,1
140000,2,0,0,0,0,0,6743,5421,1
240000,1,-2,-1,-1,-1,-1,0,3600,0
180000,-1,-1,-2,-2,-2,-2,0,0,0
70000,0,0,0,0,0,0,2667,2321,0
150000,0,0,0,0,0,0,5000,4000,0
210000,-2,-2,-2,-2,-2,-2,5000,5000,0
200000,-1,0,0,0,0,0,1219,1165,0
310000,-2,-2,-2,-2,-2,-2,4068,3964,0
180000,0,0,0,0,0,2,7005,6500,0
300000,0,0,0,-1,-1,-1,1600,2600,0
450000,-1,-1,-1,-1,-1,-1,75459,25413,0
200000,1,-1,-1,0,-1,-1,3470,3191,0
30000,2,2,0,0,2,2,0,1500,1
400000,-1,-1,-1,0,0,-1,3891,120407,0
170000,-1,-1,-1,-1,-1,-1,1105,500,0
140000,-1,2,-1,-1,-1,-1,0,326,1
200000,0,0,0,0,0,0,3000,3000,0
60000,1,-2,-2,-2,-2,-2,0,0,0
60000,1,2,0,0,2,2,0,5000,1
150000,0,0,0,0,0,0,78016,3048,0
180000,0,0,0,0,0,0,4834,4371,1
50000,0,0,0,0,0,0,2000,2000,0
50000,-1,-1,-1,-1,0,0,8769,0,0
20000,-1,-1,-2,-2,-2,-2,0,0,0
230000,2,-1,2,0,-1,-1,3951,1,1
110000,0,0,0,0,0,0,2096,2003,0
90000,0,0,0,0,0,0,4273,3200,0
20000,2,2,2,2,2,2,5383,660,1
30000,0,0,0,0,0,0,2500,3500,0
220000,0,0,0,0,2,0,10000,5013,1
140000,1,2,2,2,0,0,3821,1775,1
300000,-2,-2,-2,-2,-2,-2,3300,0,0
100000,0,0,0,2,0,0,2011,2028,0
110000,2,2,3,3,2,-1,0,0,0
270000,0,-1,-1,-1,0,0,10000,10000,0
30000,0,0,-1,-1,-1,-1,1525,200,0
70000,0,0,0,0,0,0,2700,3500,0
230000,2,2,-2,-2,-2,-1,0,0,0
20000,0,0,0,0,0,0,1500,4000,0
190000,1,2,0,0,0,0,0,4413,0
20000,0,0,0,0,0,0,2000,2000,0
80000,0,0,0,0,0,-1,6000,5002,0
20000,2,0,0,0,0,-2,2191,1000,1
60000,0,0,0,2,0,0,1500,2090,1
50000,0,0,0,0,0,0,1507,3109,0
280000,0,0,0,0,0,0,10261,17003,1
300000,0,0,0,0,0,0,4229,5024,0
30000,2,0,0,0,0,0,1600,1585,1
270000,0,0,0,0,0,0,239104,7098,0
100000,0,0,0,0,0,0,4172,2094,0
240000,-1,-1,-1,-1,-1,-1,291,291,1
200000,-1,-1,-1,-1,-1,-1,1086,2775,0
110000,0,0,2,2,0,0,4500,600,0
230000,-1,-1,-1,-1,-1,-1,3710,2266,0
150000,-1,-1,-1,-1,-1,-1,5104,10318,1
350000,-1,-1,-1,-1,-1,-1,8405,15052,0
360000,-1,-1,-1,-1,-1,-1,75351,4064,0
150000,1,-1,-1,-1,-1,-2,3913,5606,0
100000,0,0,0,0,0,0,3889,2412,0
500000,0,0,0,0,0,0,7434,6342,0
500000,-1,0,-1,-1,-1,0,58761,13976,0
180000,-1,-1,-1,-1,-1,-1,316,316,0
400000,1,-1,-1,-1,-2,-1,3603,471,0
100000,0,0,0,0,0,0,1908,2000,0
10000,1,2,2,2,2,2,0,1632,0
60000,2,2,2,2,2,2,0,3200,0
50000,1,2,2,2,2,2,2000,2000,1
80000,-1,0,0,0,0,0,2145,2000,0
110000,0,0,2,0,0,0,9600,0,0
410000,0,0,0,0,0,0,14600,15500,1
260000,1,-1,-1,-2,-2,-2,342,0,0
30000,0,0,0,0,0,0,1500,1450,0
310000,0,0,0,0,-1,-1,2500,3000,0
70000,0,0,0,0,0,0,1397,1410,0
250000,0,0,0,0,0,0,6845,5945,0
210000,1,2,0,0,0,0,0,10000,0
360000,1,-2,-2,-2,-2,-2,0,0,1
50000,1,2,0,0,2,0,0,4300,0
670000,0,0,0,0,0,0,10000,8000,0
130000,-1,-1,0,0,0,0,32322,1217,0
170000,1,-2,-2,-2,-2,-1,0,0,0
30000,-1,-1,-1,-1,-2,-2,0,780,0
110000,0,0,0,0,0,0,2000,3000,0
210000,1,2,0,0,-1,-1,13,17309,1
30000,0,0,2,2,2,0,3462,0,1
260000,0,0,2,2,2,0,2934,0,0
150000,-2,-1,-1,-1,-1,-1,6876,240,0
20000,1,2,2,3,2,0,0,3292,1
380000,-1,-1,-2,-2,-2,-2,49094,0,0
200000,-2,-2,-2,-2,-2,-2,0,0,0
120000,-1,-1,-1,-1,-1,-1,2512,3444,0
80000,0,0,0,0,0,0,4000,3500,1
30000,1,2,0,0,0,0,0,1200,0
110000,1,2,2,2,0,0,3900,3200,0
50000,-1,-1,-1,-1,-1,-1,155,1922,0
90000,0,0,0,0,0,0,5006,4007,0
110000,0,0,0,0,0,0,80004,1500,0
50000,0,0,0,0,0,0,2000,2000,0
60000,-2,-2,-2,-2,-1,-1,1861,0,0
150000,0,0,0,0,0,0,3348,3490,1
20000,1,2,0,0,0,-2,20,1500,0
140000,1,-2,-2,-2,-2,-2,0,0,1
120000,1,-1,-1,-1,-1,-1,907,7772,0
200000,2,0,0,0,0,0,8000,7300,1
20000,1,2,4,3,2,2,2000,0,1
50000,0,0,0,0,0,0,2571,1200,0
200000,0,0,0,0,0,-1,1385,1020,0
100000,-2,-1,0,0,0,0,10000,4000,0
300000,-1,-1,-2,-2,-2,-2,0,0,0
500000,-1,-1,-1,-1,0,-1,14128,24902,0
360000,-1,-1,-2,-2,-2,-2,2406,2282,0
160000,1,-2,-2,-2,-2,-2,0,0,0
50000,0,0,0,2,2,2,1842,4116,1
230000,0,0,0,0,0,0,8913,5449,1
200000,1,-1,-1,-1,-1,-1,3346,0,0
270000,3,3,4,4,4,4,17944,18112,0
50000,2,2,2,0,0,2,4700,0,0
20000,1,2,2,2,0,0,500,2000,0
